Hour,Price
0,111.28328224823665
1,9.057941578344844
2,20.703866464788213
3,116.4592488644337
4,6.469958270246316
5,0.0
6,58.22962443221685
7,0.0
8,116.4592488644337
9,182.45282322094613
10,16.821891502640423
11,71.16954097270948
12,82.81546585915285
13,191.51076479929097
14,24.585841426936003
15,186.3347981830939
16,120.34122382658148
17,46.58369954577348
18,11.64592488644337
19,125.51719044277854
20,0.0
21,0.0
22,28.467816389083794
23,103.51933232394106
24,0.0
25,0.0
26,43.995716237674955
27,0.0
28,87.99143247534991
29,86.69744082130065
30,87.99143247534991
31,50.46567450792127
32,38.8197496214779
33,85.40344916725138
34,47.87769119982274
35,23.29184977288674
36,0.0
37,152.69101517781306
38,38.8197496214779
39,0.0
40,7.76394992429558
41,0.0
42,120.34122382658148
43,90.57941578344843
44,0.0
45,125.51719044277854
46,40.11374127552716
47,3.88197496214779
48,115.16525721038444
49,43.995716237674955
50,75.05151593485728
51,69.87554931866022
52,58.22962443221685
53,0.0
54,19.40987481073895
55,56.93563277816759
56,0.0
57,62.11159939436464
58,151.3970235237638
59,137.1631153292219
60,50.46567450792127
61,129.39916540492632
62,23.29184977288674
63,139.75109863732044
64,172.100889988552
65,178.57084825879835
66,151.3970235237638
67,0.0
68,0.0
69,0.0
70,25.879833080985264
71,128.10517375087707
72,38.8197496214779
73,19.40987481073895
74,16.821891502640423
75,0.0
76,0.0
77,67.28756601056169
78,50.46567450792127
79,0.0
80,152.69101517781306
81,164.33694006425645
82,120.34122382658148
83,0.0
84,124.22319878872928
85,116.4592488644337
86,116.4592488644337
87,78.93349089700506
88,124.22319878872928
89,0.0
90,69.87554931866022
91,113.87126555633517
92,54.34764947006906
93,95.75538239964548
94,117.75324051848295
95,0.0
96,77.6394992429558
97,28.467816389083794
98,0.0
99,0.0
100,129.39916540492632
101,38.8197496214779
102,45.28970789172421
103,19.40987481073895
104,125.51719044277854
105,143.63307359946822
106,0.0
107,112.57727390228591
108,0.0
109,51.75966616197053
110,58.22962443221685
111,0.0
112,78.93349089700506
113,12.939916540492632
114,174.68887329665054
115,124.22319878872928
116,29.761808043133055
117,0.0
118,0.0
119,108.69529894013812
120,117.75324051848295
121,0.0
122,91.87340743749769
123,93.16739909154695
124,0.0
125,128.10517375087707
126,0.0
127,24.585841426936003
128,0.0
129,100.93134901584254
130,78.93349089700506
131,117.75324051848295
132,0.0
133,0.0
134,27.17382473503453
135,143.63307359946822
136,125.51719044277854
137,102.2253406698918
138,0.0
139,0.0
140,93.16739909154695
141,128.10517375087707
142,37.52575796742864
143,0.0
144,58.22962443221685
145,55.64164112411832
146,124.22319878872928
147,12.939916540492632
148,6.469958270246316
149,46.58369954577348
150,10.351933232394106
151,25.879833080985264
152,120.34122382658148
153,67.28756601056169
154,27.17382473503453
155,0.0
156,0.0
157,108.69529894013812
158,0.0
159,120.34122382658148
160,65.99357435651243
161,125.51719044277854
162,0.0
163,42.70172458362569
164,50.46567450792127
165,115.16525721038444
166,0.0
167,56.93563277816759
168,28.467816389083794
169,0.0
170,40.11374127552716
171,108.69529894013812
172,0.0
173,72.46353262675875
174,27.17382473503453
175,53.05365781601979
176,73.75752428080801
177,40.11374127552716
178,0.0
179,102.2253406698918
180,23.29184977288674
181,135.86912367517266
182,0.0
183,0.0
184,0.0
185,34.93777465933011
186,0.0
187,0.0
188,0.0
189,68.58155766461095
190,0.0
191,119.04723217253222
192,0.0
193,121.63521548063075
194,53.05365781601979
195,58.22962443221685
196,69.87554931866022
197,32.34979135123158
198,78.93349089700506
199,0.0
200,106.10731563203959
201,86.69744082130065
202,148.80904021566528
203,187.6287898371432
204,9.057941578344844
205,75.05151593485728
206,0.0
207,0.0
208,0.0
209,73.75752428080801
210,42.70172458362569
211,113.87126555633517
212,64.69958270246316
213,0.0
214,0.0
215,0.0
216,100.93134901584254
217,14.233908194541897
218,1.2939916540492633
219,72.46353262675875
220,0.0
221,87.99143247534991
222,0.0
223,10.351933232394106
224,0.0
225,38.8197496214779
226,179.8648399128476
227,106.10731563203959
228,75.05151593485728
229,20.703866464788213
230,109.98929059418738
231,0.0
232,190.21677314524172
233,98.34336570774401
234,174.68887329665054
235,97.04937405369475
236,73.75752428080801
237,0.0
238,1.2939916540492633
239,109.98929059418738
240,12.939916540492632
241,25.879833080985264
242,0.0
243,55.64164112411832
244,0.0
245,0.0
246,0.0
247,121.63521548063075
248,3.88197496214779
249,143.63307359946822
250,148.80904021566528
251,0.0
252,0.0
253,0.0
254,16.821891502640423
255,16.821891502640423
256,182.45282322094613
257,0.0
258,160.45496510210864
259,141.0450902913697
260,32.34979135123158
261,0.0
262,16.821891502640423
263,0.0
264,111.28328224823665
265,125.51719044277854
266,120.34122382658148
267,41.407732929576426
268,86.69744082130065
269,11.64592488644337
270,117.75324051848295
271,0.0
272,194.0987481073895
273,71.16954097270948
274,1.2939916540492633
275,128.10517375087707
276,190.21677314524172
277,112.57727390228591
278,0.0
279,28.467816389083794
280,0.0
281,0.0
282,50.46567450792127
283,113.87126555633517
284,87.99143247534991
285,113.87126555633517
286,108.69529894013812
287,16.821891502640423
288,121.63521548063075
289,0.0
290,0.0
291,63.4055910484139
292,18.115883156689687
293,0.0
294,85.40344916725138
295,0.0
296,175.98286495069982
297,0.0
298,47.87769119982274
299,31.05579969718232
300,0.0
301,42.70172458362569
302,0.0
303,0.0
304,7.76394992429558
305,168.21891502640423
306,194.0987481073895
307,120.34122382658148
308,54.34764947006906
309,0.0
310,0.0
311,102.2253406698918
312,32.34979135123158
313,120.34122382658148
314,6.469958270246316
315,0.0
316,0.0
317,33.643783005280845
318,0.0
319,51.75966616197053
320,0.0
321,0.0
322,141.0450902913697
323,147.51504856161603
324,73.75752428080801
325,0.0
326,104.81332397799032
327,97.04937405369475
328,40.11374127552716
329,11.64592488644337
330,187.6287898371432
331,0.0
332,2.5879833080985266
333,129.39916540492632
334,0.0
335,0.0
336,0.0
337,0.0
338,14.233908194541897
339,62.11159939436464
340,0.0
341,0.0
342,0.0
343,68.58155766461095
344,67.28756601056169
345,0.0
346,0.0
347,9.057941578344844
348,109.98929059418738
349,152.69101517781306
350,94.46139074559622
351,191.51076479929097
352,89.28542412939917
353,47.87769119982274
354,141.0450902913697
355,11.64592488644337
356,112.57727390228591
357,71.16954097270948
358,82.81546585915285
359,43.995716237674955
360,38.8197496214779
361,12.939916540492632
362,18.115883156689687
363,128.10517375087707
364,0.0
365,0.0
366,97.04937405369475
367,99.63735736179328
368,0.0
369,170.80689833450276
370,172.100889988552
371,1.2939916540492633
372,0.0
373,42.70172458362569
374,0.0
375,19.40987481073895
376,89.28542412939917
377,0.0
378,0.0
379,0.0
380,0.0
381,91.87340743749769
382,129.39916540492632
383,2.5879833080985266
384,93.16739909154695
385,6.469958270246316
386,128.10517375087707
387,103.51933232394106
388,0.0
389,103.51933232394106
390,86.69744082130065
391,9.057941578344844
392,46.58369954577348
393,50.46567450792127
394,36.231766313379374
395,28.467816389083794
396,20.703866464788213
397,104.81332397799032
398,98.34336570774401
399,47.87769119982274
400,163.04294841020717
401,0.0
402,182.45282322094613
403,152.69101517781306
404,0.0
405,102.2253406698918
406,9.057941578344844
407,21.997858118837478
408,67.28756601056169
409,90.57941578344843
410,16.821891502640423
411,0.0
412,87.99143247534991
413,0.0
414,104.81332397799032
415,111.28328224823665
416,131.98714871302485
417,168.21891502640423
418,0.0
419,0.0
420,155.2789984859116
421,82.81546585915285
422,190.21677314524172
423,147.51504856161603
424,152.69101517781306
425,15.52789984859116
426,36.231766313379374
427,43.995716237674955
428,37.52575796742864
429,0.0
430,0.0
431,69.87554931866022
432,93.16739909154695
433,78.93349089700506
434,0.0
435,41.407732929576426
436,104.81332397799032
437,32.34979135123158
438,0.0
439,23.29184977288674
440,0.0
441,125.51719044277854
442,102.2253406698918
443,50.46567450792127
444,20.703866464788213
445,0.0
446,117.75324051848295
447,20.703866464788213
448,129.39916540492632
449,124.22319878872928
450,186.3347981830939
451,148.80904021566528
452,0.0
453,0.0
454,0.0
455,76.34550758890653
456,50.46567450792127
457,0.0
458,115.16525721038444
459,0.0
460,3.88197496214779
461,89.28542412939917
462,34.93777465933011
463,1.2939916540492633
464,67.28756601056169
465,0.0
466,0.0
467,0.0
468,163.04294841020717
469,62.11159939436464
470,0.0
471,7.76394992429558
472,0.0
473,0.0
474,24.585841426936003
475,58.22962443221685
476,109.98929059418738
477,28.467816389083794
478,0.0
479,0.0
480,0.0
481,0.0
482,0.0
483,0.0
484,18.115883156689687
485,111.28328224823665
486,0.0
487,115.16525721038444
488,98.34336570774401
489,141.0450902913697
490,0.0
491,143.63307359946822
492,0.0
493,0.0
494,1.2939916540492633
495,59.52361608626611
496,97.04937405369475
497,78.93349089700506
498,160.45496510210864
499,131.98714871302485
500,0.0
501,62.11159939436464
502,0.0
503,95.75538239964548
504,46.58369954577348
505,80.22748255105432
506,45.28970789172421
507,9.057941578344844
508,0.0
509,2.5879833080985266
510,100.93134901584254
511,43.995716237674955
512,50.46567450792127
513,54.34764947006906
514,159.1609734480594
515,42.70172458362569
516,40.11374127552716
517,31.05579969718232
518,82.81546585915285
519,129.39916540492632
520,100.93134901584254
521,0.0
522,0.0
523,0.0
524,116.4592488644337
525,0.0
526,90.57941578344843
527,14.233908194541897
528,58.22962443221685
529,0.0
530,0.0
531,71.16954097270948
532,81.52147420510359
533,9.057941578344844
534,0.0
535,0.0
536,113.87126555633517
537,156.57299013996087
538,175.98286495069982
539,124.22319878872928
540,3.88197496214779
541,0.0
542,19.40987481073895
543,121.63521548063075
544,0.0
545,28.467816389083794
546,0.0
547,159.1609734480594
548,116.4592488644337
549,80.22748255105432
550,56.93563277816759
551,81.52147420510359
552,0.0
553,25.879833080985264
554,56.93563277816759
555,49.17168285387201
556,108.69529894013812
557,60.817607740315374
558,0.0
559,43.995716237674955
560,81.52147420510359
561,0.0
562,81.52147420510359
563,172.100889988552
564,15.52789984859116
565,47.87769119982274
566,34.93777465933011
567,36.231766313379374
568,102.2253406698918
569,9.057941578344844
570,148.80904021566528
571,133.28114036707413
572,9.057941578344844
573,14.233908194541897
574,98.34336570774401
575,21.997858118837478
576,0.0
577,56.93563277816759
578,38.8197496214779
579,95.75538239964548
580,0.0
581,119.04723217253222
582,16.821891502640423
583,0.0
584,168.21891502640423
585,151.3970235237638
586,24.585841426936003
587,144.9270652535175
588,24.585841426936003
589,174.68887329665054
590,0.0
591,81.52147420510359
592,0.0
593,0.0
594,42.70172458362569
595,128.10517375087707
596,0.0
597,0.0
598,90.57941578344843
599,90.57941578344843
600,116.4592488644337
601,0.0
